Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1285777,Libro de los Pasajes,Walter Benjamin,"Benjamin, Walter","Isidro Herrera Baquero, Luis Fernández Castañeda, Fernando Guerrero","=""8446019019""","=""9788446019015""",0,4.45,"Ediciones Akal, S.A.",Hardcover,1104,2005,1982,,2023/08/19,to-read,to-read (#346),to-read,,,,0,0
13417141,"Pariah (Bequin, #1)",Dan Abnett,"Abnett, Dan",,"=""1849702012""","=""9781849702010""",0,4.30,The Black Library,Hardcover,320,2012,2012,,2023/08/11,to-read,to-read (#345),to-read,,,,0,0
62609258,"The End and the Death: Volume I (The Siege of Terra, #8)",Dan Abnett,"Abnett, Dan",,"=""1800261209""","=""9781800261204""",0,4.40,Black Library,Hardcover,659,2023,2023,,2023/08/11,to-read,to-read (#344),to-read,,,,0,0
13258964,"The Emperor's Gift (Warhammer 40,000)",Aaron Dembski-Bowden,"Dembski-Bowden, Aaron",,"=""1849701903""","=""9781849701907""",0,4.35,Games Workshop,Hardcover,320,2012,2012,,2023/08/11,to-read,to-read (#343),to-read,,,,0,0
6587151,El imperio de la neomemoria (Estuario) (Spanish Edition),Heriberto Yépez,"Yépez, Heriberto",,"=""9709854313""","=""9789709854312""",0,4.08,Almadia,Paperback,272,2007,2007,,2023/08/05,to-read,to-read (#342),to-read,,,,0,0
3369056,Masculinities,Raewyn W. Connell,"Connell, Raewyn W.",,"=""0520089995""","=""9781863738255""",4,4.06,University of California Press,Paperback,295,1995,1995,2023/01/28,2022/12/11,,,read,,,,1,0
24755486,Agonística: Pensar el Mundo Políticamente,Chantal Mouffe,"Mouffe, Chantal",,"=""9877190222""","=""9789877190229""",3,3.86,Fondo de Cultura Económica,Paperback,146,2014,2013,2022/09/09,2022/08/18,físicos,físicos (#132),read,,,,1,0
63901535,Constructos flatline: Materialismo gótico y teoría-ficción cibernética,Mark Fisher,"Fisher, Mark",,"=""9874862378""","=""9789874862372""",3,4.13,Caja Negra Editora,Paperback,360,2022,,2023/07/25,2022/12/02,,,read,"Extremadamente inconexo, literalmente no tiene conclusión alguna, exageradamente críptico, en muchos momentos parece ser una corriente de conexiones que no van a ninguna parte, y que luego de cientos de páginas retoma fugazmente conceptos supuestamente centrales del texto. Tiene ideas interesantes y atrevidas, y como teoría ficción resulta estimulante, pero jamás concreta nada. La verdad, muy decepcionante. ",,,1,0
31361171,Susan Sontag. Intelectualidad y glamour. Una biografía,Daniel Schreiber,"Schreiber, Daniel",Mariana Dimópulos,"=""9569043989""","=""9789569043987""",0,3.78,Tajamar Editores,Paperback,360,2016,2007,,2017/02/25,to-read,to-read (#78),to-read,,,,0,0
11797636,"Know No Fear (The Horus Heresy, #19)",Dan Abnett,"Abnett, Dan",,"=""1849701342""","=""9781849701341""",4,4.30,Games Workshop,Paperback,412,2012,2012,2023/07/05,2022/12/18,,,read,,,,1,0
42763210,Capitalismo y cuerpo: Crítica de la razón masculina,Mercedes Fernández-Martorell,"Fernández-Martorell, Mercedes",,"=""8437638372""","=""9788437638379""",4,4.12,Ediciones Cátedra,Paperback,174,2018,,2023/05/15,2023/04/30,físicos,físicos (#148),read,,,,1,0
59124208,Humanity Lost,Meghan Douglass,"Douglass, Meghan",,"=""""","=""""",0,3.73,Meghan Douglass,Kindle Edition,69,2021,,,2023/05/14,to-read,to-read (#341),to-read,,,,0,0
11161595,"The Outcast Dead (The Horus Heresy, #17)",Graham McNeill,"McNeill, Graham",,"=""1849700877""","=""9781849700870""",2,3.74,Games Workshop,Paperback,416,2011,2011,2023/05/01,2022/12/19,,,read,"Worst Horus Heresy book I’ve read, and possibly also worst book I’ve ever read. The story is completely lineal and has no depth, there is no real conflict in the plot, the main character does nothing in the whole book besides suffering and lamenting, all characters are obnoxious, there is a group of 6 space marines but none has a personality nor character development and they are all basically brutes, the ending is rushed, a primarch appears for no reason at all, certain characters are introduced extensively just to be dropped quickly... The only thing that could be remarkable about this book are some passages about the duty of astropaths, and some depictions of the misery endured by certain characters that are quite well written. Otherwise, this is a totally skippable book. ",,,1,0
20167885,Rethinking Masculinity: Philosophical Explorations in Light of Feminism (New Feminist Perspectives),Larry May,"May, Larry","Robert Strikwerda, Patrick D. Hopkins, Harry Brod, Daniel Callahan, Kenneth Clatterbaugh, Patrick Grim, J. Glenn Gray, Leonard Harris, Hugh LaFollette, Thomas W. Laqueur, Richard Schmitt, Victor J. Seidler, Robert Stuffelbeam, Laurence Thomas","=""""","=""""",0,3.60,Rowman & Littlefield,Kindle Edition,347,1996,1992,,2023/04/12,to-read,to-read (#340),to-read,,,,0,0
890147,The Making of the Modern Body: Sexuality and Society in the Nineteenth Century,Catherine Gallagher,"Gallagher, Catherine",Thomas W. Laqueur,"=""0520059611""","=""9780520059610""",0,3.58,University of California Press,Paperback,242,1987,1986,,2023/04/12,to-read,to-read (#339),to-read,,,,0,0
200621,Making Sex: Body and Gender from the Greeks to Freud,Thomas W. Laqueur,"Laqueur, Thomas W.",,"=""0674543556""","=""9780674543553""",0,3.92,Harvard University Press,Paperback,336,1992,1990,,2023/04/12,to-read,to-read (#338),to-read,,,,0,0
8326128,"New Materialisms: Ontology, Agency, and Politics",Diana Coole,"Coole, Diana","Samantha Frost, Jane Bennett, William E. Connolly, Rosi Braidotti, Sonia Kruks, Jason      Edwards, Sara Ahmed","=""0822347725""","=""9780822347729""",0,3.91,Duke University Press,Paperback,352,2010,2009,,2023/04/06,to-read,to-read (#336),to-read,,,,0,0
1207690,Sexy Bodies,Elizabeth Grosz,"Grosz, Elizabeth",,"=""0415098033""","=""9780415098038""",0,3.83,Routledge,Paperback,320,1995,1995,,2023/04/06,to-read,to-read (#335),to-read,,,,0,0
25236881,Hechos consumados y diatriba de la empecinada (Spanish Edition),Juan Radrigán,"Radrigán, Juan",,"=""""","=""""",5,3.85,LOM EDICIONES,Kindle Edition,78,2006,1998,2018/12/29,2018/12/28,,,read,,,,1,0
33303512,"The Master of Mankind (The Horus Heresy, #41)",Aaron Dembski-Bowden,"Dembski-Bowden, Aaron",,"=""178496297X""","=""9781784962975""",5,4.22,"Black Library, Games Workshop Ltd.",Hardcover,404,2016,2017,2023/03/30,2022/08/09,,,read,,,,1,0
59491459,Side Affects: On Being Trans and Feeling Bad,Hil Malatino,"Malatino, Hil",,"=""1517912091""","=""9781517912093""",5,4.31,Univ Of Minnesota Press,Paperback,224,2022,2022,2023/03/30,2023/02/05,,,read,"Una perspectiva profunda e informativa hacia las experiencias de vida trans, mediante un análisis de las emociones o afectos negativos que suelen ser comunes a las personas trans. Me llamó la atención esta idea de que la experiencia común de ciertos sufrimientos y dificultades sean un punto que genera comunidad, y el punto de vista de las emociones negativas como estrategias de cambio y resistencia, no sólo como malestares temporales que deben ser aliviados. 16 páginas dobladas.",,,1,0
1105522,Sexual Subversions: Three French Feminists,Elizabeth Grosz,"Grosz, Elizabeth",,"=""0043510728""","=""9780043510728""",0,3.89,Routledge,Paperback,262,2020,1989,,2023/03/20,to-read,to-read (#334),to-read,,,,0,0
63981826,El deseo Trans (Spanish Edition),Jacques-Alain Miller,"Miller, Jacques-Alain",,"=""8411320243""","=""9788411320245""",0,2.50,RBA Libros,Paperback,304,2022,,,2023/03/12,to-read,to-read (#333),to-read,,,,0,0
43800378,"Feminismo, Genero y Diferencia(s)",Nelly Richard,"Richard, Nelly",,"=""""","=""""",5,3.60,Palinodia,Paperback,98,2018,,2023/03/08,2023/02/16,"favorites, físicos","favorites (#18), físicos (#146)",read,,,,1,0
695125,The Concept of Mind,Gilbert Ryle,"Ryle, Gilbert",Daniel C. Dennett,"=""0226732967""","=""9780226732961""",0,3.92,University of Chicago Press,Paperback,348,2000,1949,,2023/02/17,to-read,to-read (#332),to-read,,,,0,0
35135484,Yo no soy mi cerebro. Filosofía de la mente para el siglo XXI,Markus Gabriel,"Gabriel, Markus",,"=""""","=""""",0,3.50,,Paperback,293,2016,,,2023/02/17,to-read,to-read (#331),to-read,,,,0,0
6763725,Capitalist Realism: Is There No Alternative?,Mark Fisher,"Fisher, Mark",,"=""1846943175""","=""9781846943171""",4,4.21,Zero Books,Paperback,81,2009,2009,2021/08/21,2019/02/08,físicos,físicos (#103),read,,,,2,0
58494782,"Preguntas que hicieron movimiento. Escritos feministas, 1979-1985",Julieta Kirkwood,"Kirkwood, Julieta","Pierina Ferretti, Luna Follegati, Cynthia Rimsky","=""""","=""""",0,4.40,Banda Propia,Paperback,300,2021,,,2023/02/09,to-read,to-read (#330),to-read,,,,0,0
38909848,Neglected or Misunderstood: The Radical Feminism of Shulamith Firestone,Victoria Margree,"Margree, Victoria",,"=""1785355392""","=""9781785355394""",0,3.88,Zero Books,Paperback,168,2018,2018,,2023/02/08,to-read,to-read (#329),to-read,,,,0,0
56021732,Fat and Queer: An Anthology of Queer and Trans Bodies and Lives,Miguel M. Morales,"Morales, Miguel M.","Bruce Owens Grimm, Tiff Joshua Ferentini, Eddy Francisco Alvarez Jr., M.P. Armstrong, Jay Audrey, C. Adán Cabrera, Provvidenza Catalano, Fletcher Cullinane, Nore E. Derrington, Ruth Gibbs, Roy G. Guzmán, Leah Harris, Jonathan  Hillman, Benny Kay Hope, D. Nolan Jefferson, Caleb Luna, Carmen Maria Machado, Edward Kelsey Moore, Ninamarie Ochoa, Nicole Oquendo, Emilia Phillips, Samantha Puc, Alyssa Roth, Alix Sanchez, Haley Sherif, L.J. Sitler, K.M. Steigleder, Jerome Stueart, Dan Vera, Sherre Vernon, Aubrey Gordon","=""1787755061""","=""9781787755062""",0,4.17,Jessica Kingsley Publishers,Paperback,304,2021,2021,,2023/02/06,to-read,to-read (#328),to-read,,,,0,0
60808740,“You Just Need to Lose Weight”: And 19 Other Myths About Fat People,Aubrey Gordon,"Gordon, Aubrey",,"=""0807006475""","=""9780807006474""",0,4.32,Beacon Press,Paperback,205,2023,2023,,2023/02/06,to-read,to-read (#327),to-read,,,,0,0
59147147,Cosmismo ruso. Tecnologías de la inmortalidad antes y después de la revolución de octubre,Boris Groys,"Groys, Boris",,"=""""","=""""",0,3.91,Caja Negra Editora,Paperback,320,2021,2015,,2023/02/05,to-read,to-read (#326),to-read,,,,0,0
59760776,Adicta imagen,Alejandra Castillo,"Castillo, Alejandra",,"=""9873621822""","=""9789873621826""",3,3.33,Ediciones La Cebra,Paperback,173,2020,,2023/02/01,2022/10/03,físicos,físicos (#139),read,,,,1,0
7649069,The Body Project: Promoting Body Acceptance and Preventing Eating Disorders Facilitator Guide (Treatments That Work),Eric Stice,"Stice, Eric",,"=""0199727430""","=""9780199727438""",0,3.67,Oxford University Press,Kindle Edition,152,2007,2007,,2016/12/08,to-read,to-read (#27),to-read,,,,0,0
60757725,Un mago de Terramar (Historias de Terramar #1),Ursula K. Le Guin,"Guin, Ursula K. Le",Matilde Horne,"=""8445012673""","=""9788445012673""",0,4.01,Minotauro,Kindle Edition,233,2022,1968,,2022/09/28,to-read,to-read (#316),to-read,,,,0,0
74959111,Caguama. Escritos de una lesbiana gorda,Gabriela Contreras,"Contreras, Gabriela",,"=""9200165788""","=""9789200165788""",5,4.69,Invertidas,,73,2022,,2022/11/08,2022/12/28,físicos,físicos (#144),read,,,,1,0
28336913,"Pharos (The Horus Heresy, #34)",Guy Haley,"Haley, Guy",,"=""1785723405""","=""9781785723407""",0,4.01,Black Library,Kindle Edition,370,2015,2015,,2022/12/16,to-read,to-read (#325),to-read,,,,0,0
37756343,Estudios culturales 1983: Una historia teorética,Stuart Hall,"Hall, Stuart",Alcira Bixio,"=""""","=""""",0,4.39,Paidos Argentina,Kindle Edition,238,2017,,,2022/12/11,to-read,to-read (#324),to-read,,,,0,0
33095428,Julieta Kirkwood: políticas del nombre propio,Alejandra Castillo,"Castillo, Alejandra",,"=""""","=""""",5,4.56,palinodia,ebook,97,2007,,2022/12/09,2022/12/01,físicos,físicos (#142),read,,,,1,0
63694701,Aviso de demolición,Gabriela Alburquenque,"Alburquenque, Gabriela",,"=""9569648708""","=""9789569648700""",5,3.53,Los libros de la mujer rota,Paperback,116,2022,,2022/12/09,2022/11/28,físicos,físicos (#143),read,"Una intromisión a un hogar por todas sus ventanas de forma simultánea, el despliegue de una vida desde múltiples puntos de quiebre, narrada de forma fantasmagórica, entre escombros y memorias. Bello.",,,1,0
57441710,Antología feminista,Colectivo LASTESIS,"LASTESIS, Colectivo",,"=""9566042388""","=""9789566042389""",5,4.18,Debate,Paperback,491,2021,,2022/12/06,2022/11/10,físicos,físicos (#140),read,,,,1,0
44005463,"Abismos Temporales. Feminismo, estéticas travestis y teoría queer",Nelly Richard,"Richard, Nelly",,"=""9569843632""","=""9789569843631""",0,4.28,METALES PESADO,Paperback,228,2018,2018,,2022/12/05,to-read,to-read (#323),to-read,,,,0,0
56279741,How China Escaped Shock Therapy: The Market Reform Debate,Isabella M. Weber,"Weber, Isabella M.",,"=""0429953968""","=""9780429953965""",0,4.32,Routledge,Kindle Edition,358,2021,,,2022/11/28,to-read,to-read (#322),to-read,,,,0,0
63353384,Inflamadas de retórica. Escrituras promiscuas para una tecno decolonialidad,Jorge Díaz,"Díaz, Jorge",Johan Mijail,"=""9563626400""","=""9789563626407""",5,3.75,Desbordes,Paperback,197,2016,,2022/11/22,2022/11/19,físicos,físicos (#141),read,,,,1,0
33382104,H.P. Lovecraft sus mejores monstruos,H.P. Lovecraft,"Lovecraft, H.P.",,"=""956927431X""","=""9789569274312""",4,4.12,Editorial Sonora,Paperback,242,2016,,2022/11/20,2022/10/02,,,read,,,,1,0
41639051,Capitalismo y cuerpo,Mercedes Fernández-Martorell,"Fernández-Martorell, Mercedes",,"=""""","=""""",0,4.11,Ediciones Cátedra,Kindle Edition,176,2018,,,2022/11/07,to-read,to-read (#321),to-read,,,,0,0
15111114,The Years / Between the Acts,Virginia Woolf,"Woolf, Virginia","Linden Peach, Keith Carabine","=""1840226811""","=""9781840226812""",0,3.64,Wordsworth Editions Ltd,Paperback,448,2012,1941,,2022/11/07,to-read,to-read (#320),to-read,,,,0,0
51085980,Belisarius Cawl: The Great Work,Guy Haley,"Haley, Guy",,"=""1789990580""","=""9781789990584""",3,4.23,Black Library,Paperback,416,2020,2019,2022/11/05,2022/09/27,,,read,,,,1,0
4684661,"Tiempo de feminismo: Sobre feminismo, proyecto ilustrado y postmodernidad",Celia Amorós,"Amorós, Celia",,"=""8437615534""","=""9788437615530""",0,4.54,Cátedra,Paperback,464,2000,1997,,2022/11/03,to-read,to-read (#319),to-read,,,,0,0
44150854,"Black Skin, White Masks (Penguin Modern Classics)",Frantz Fanon,"Fanon, Frantz",,"=""0241396662""","=""9780241396667""",4,4.26,Penguin Classics,Paperback,224,2019,1952,2022/10/21,2021/02/06,físicos,físicos (#135),read,,,,1,0
1507378,"Hereticus (Eisenhorn, #3)",Dan Abnett,"Abnett, Dan",,"=""074344308X""","=""9780743443081""",4,4.24,Games Workshop,Mass Market Paperback,320,2002,2002,2022/10/15,2022/08/17,,,read,,,,1,0
9036953,El género desordenado: Críticas en torno a la patologización de la transexualidad,Gerard Coll-Planas,"Coll-Planas, Gerard","Miquel Missé, Judith Butler","=""8492813202""","=""9788492813209""",0,4.27,"Editorial Egales, S.L.",Paperback,286,2010,2010,,2022/10/10,to-read,to-read (#318),to-read,,,,0,0
17293051,Para los pájaros,John Cage,"Cage, John",,"=""""","=""""",0,4.09,Alias,Paperback,320,2010,1981,,2022/10/10,to-read,to-read (#317),to-read,,,,0,0
36586940,Aceleracionismo: Estrategias para una transición hacia el poscapitalismo,Armen Avanessian,"Avanessian, Armen",Mauro Reis,"=""9871622589""","=""9789871622580""",4,3.57,Caja Negra,Paperback,304,2017,2013,2022/10/08,2022/09/26,físicos,físicos (#137),read,,,,1,0
50204377,El sueño de una lengua común,Adrienne Rich,"Rich, Adrienne",Patricia Gonzalo de Jesús,"=""8417517502""","=""9788417517502""",4,4.33,Editorial Sexto Piso,Paperback,170,2019,1978,2022/10/03,2022/09/28,,,read,,,,1,0
60409469,La mujer antifeminista y otros textos,Adrienne Rich,"Rich, Adrienne",,"=""9569648619""","=""9789569648618""",4,3.77,Los libros de la mujer rota,Paperback,76,2021,,2022/09/23,2022/02/26,físicos,físicos (#136),read,,,,1,0
57519162,El cuerpo lesbiano,Monique Wittig,"Wittig, Monique",Nuria Pérez de Lara,"=""8418178558""","=""9788418178559""",4,4.16,Pre-Textos,Paperback,160,2021,1973,2022/09/22,2022/09/09,,,read,,,,1,0
31393328,Deviniendo Loca: Textualidades de una Marica Sureada,Yecid Calderón,"Calderón, Yecid",Pinina Flandes,"=""9569648074""","=""9789569648076""",0,3.60,Libros de la Mujer Rota,Paperback,144,2016,2016,,2022/09/21,to-read,to-read (#315),to-read,,,,0,0
56500458,Transfeminismo o barbarie,Aingery Mayor,"Mayor, Aingery","Aitzole Araneta, Alicia Ramos, Carmen Romero Bachiller, Carolina Meloni, Duen Sacchi, Javier Sáez, Leo Mulió, Lucas Platero, Mafe Moscoso, María Galindo, Nuria Alabao, Olga Ayuso, Patricia Reguero, Silvia L. Gil","=""8412212924""","=""9788412212921""",3,4.07,Kaótica Libros,Paperback,360,2020,,2022/09/20,2022/09/05,,,read,"A pesar de tener 15 autores, es un libro altamente repetitivo. Se definen una y otra vez las mismas cosas, se problematiza lo mismo, se habla de los mismos ejemplos montones de veces. <br/><br/>Tiene un par de textos buenos, pero otros malísimos. Hay incluso un texto en que la autora (reconocida y destacada activista) dice que “no tiene tiempo” para profundizar en las ideas, y termina su texto con un “continuará”… una burla!<br/><br/>En particular, el último texto es pésimo, con un manejo de conceptos abismal, y creo que terminar en esa nota negativa me dejó la impresión de que el libro era peor de lo que realmente es.<br/><br/>Esquinas dobladas: 8",,,1,0
42934459,Feminismo inmodificado: Discursos sobre la vida y el derecho,Catharine A. MacKinnon,"MacKinnon, Catharine A.",,"=""""","=""""",0,3.96,siglo veintiuno editores,Paperback,368,2018,1987,,2022/09/19,to-read,to-read (#314),to-read,,,,0,0
4049664,La razón de los amantes,Pablo Simonetti,"Simonetti, Pablo",,"=""9562474321""","=""9789562474320""",0,3.60,Planeta,Paperback,300,2008,2007,,2022/09/18,"to-read, físicos","to-read (#313), físicos (#134)",to-read,,,,0,0
54873195,La Unidad Popular: Los mil días de Salvador Allende y la vía chilena al socialismo,Alfredo Sepúlveda,"Sepúlveda, Alfredo",,"=""9562626008""","=""9789562626002""",0,4.41,Sudamericana,Paperback,352,2020,2020,,2022/09/15,to-read,to-read (#312),to-read,,,,0,0
34349989,Las estructuras elementales de la violencia,Rita Segato,"Segato, Rita",,"=""9875744441""","=""9789875744448""",5,4.41,Prometeo,Paperback,258,2010,2003,2022/09/14,2022/01/06,físicos,físicos (#118),read,,,,1,0
42779012,Nonbinary: Memoirs of Gender and Identity,Micah Rajunov,"Rajunov, Micah","Scott Duane, Riki Wilchins, Abigail, Kameron Ackerman, Genny Beemyn, Sand C. Chang, Suzi Chase, Nino Cipri, C.K. Combs, Jules De La Cruz, Aubri Drake, Brian Jay Eley, Avery Erickson, Eli Erlick, Levi S. Govoni, Féi    Hernandez, Michal M.J. Jones, Katy Koonce, Jeffrey  Marsh, Kory Martin-Damon, Jamie Price, Sinclair  Sexsmith, S.E. Smith, Christopher Soto, Cal Sparrow, Adam PicaPica Stevenson, Alex Stitt, Rae Theodore, Jace Valcore, Jaye Ware, Melissa L. Welter, Haven Wilvich","=""0231546106""","=""9780231546102""",5,4.27,Columbia University Press,Kindle Edition,286,2019,2019,2022/03/15,2021/06/02,"físicos, favorites","físicos (#119), favorites (#16)",read,"Colección de breves textos escritos por personas de todo tipo de identidad trans*, desde variados trasfondos culturales y sociales, pero casi todas desembarcando finamente en identidades no binarias. Definitivamente recomendado para cualquier persona que viva un proceso de transición de género y se sienta perdida. Las voces contenidas en este libro son como manos tendidas para ayudarte a encontrar un camino muchas veces tenue. Realmente es maravilloso poder conocer de primera fuente experiencias trans de todo tipo, los modos en que se dieron cuenta de quienes eran, sus estrategias para llevar a cabo sus cambios, la recepción de su entorno, la forma en que pueden llegar a encontrar paz con identidades no binarias. Hace sentir que no se está solx en esto.",,,1,0
